"","state","poll_id","BidenPoll","TrumpPoll","days_to_election","fte_grade","sample_size","BidenResult","TrumpResult","EV","stateid"
"2462","Wisconsin",66961,51,43,130,"B-",502,49.4,48.8,10,"WI"
"2463","Wisconsin",68559,48,41,65,"A/B",688,49.4,48.8,10,"WI"
"2464","Wisconsin",68412,49,42,120,"B",797,49.4,48.8,10,"WI"
"2465","Wisconsin",71877,54,43,11,"B",677,49.4,48.8,10,"WI"
"2466","Wisconsin",68396,48,46,136,"B",797,49.4,48.8,10,"WI"
"2467","Wisconsin",68538,50,44,60,"B-",501,49.4,48.8,10,"WI"
"2468","Wisconsin",72310,53.7,44.9,11,"C",313,49.4,48.8,10,"WI"
"2469","Wisconsin",71895,55,43,38,"C",4465,49.4,48.8,10,"WI"
"2470","Wisconsin",68379,49,44,153,"B",797,49.4,48.8,10,"WI"
"2471","Wisconsin",67843,45,35,107,"B/C",742,49.4,48.8,10,"WI"
"2472","Wisconsin",68457,52,42,72,"B",809,49.4,48.8,10,"WI"
"2473","Wisconsin",68413,49,42,119,"B",797,49.4,48.8,10,"WI"
"2474","Wisconsin",68365,50,42,167,"B",797,49.4,48.8,10,"WI"
"2475","Wisconsin",68356,48,43,177,"B",797,49.4,48.8,10,"WI"
"2476","Wisconsin",68364,50,43,168,"B",797,49.4,48.8,10,"WI"
"2477","Wisconsin",68158,49,39,79,"B/C",672,49.4,48.8,10,"WI"
"2478","Wisconsin",68445,51,42,85,"B",797,49.4,48.8,10,"WI"
"2479","Wisconsin",71684,55,43,40,"C",4540,49.4,48.8,10,"WI"
"2480","Wisconsin",68370,49,44,162,"B",797,49.4,48.8,10,"WI"
"2481","Wisconsin",69985,51,44,47,"B-",400,49.4,48.8,10,"WI"
"2482","Wisconsin",66726,49,40,157,"A",801,49.4,48.8,10,"WI"
"2483","Wisconsin",72737,53,41,8,"B/C",800,49.4,48.8,10,"WI"
"2484","Wisconsin",72419,49,46,5,"B+",450,49.4,48.8,10,"WI"
"2485","Wisconsin",68440,50,43,91,"B",797,49.4,48.8,10,"WI"
"2486","Wisconsin",71004,53,43,24,"B/C",200,49.4,48.8,10,"WI"
"2487","Wisconsin",72505,53,43,7,"B-",696,49.4,48.8,10,"WI"
"2488","Wisconsin",71102,53,45,26,"B-",560,49.4,48.8,10,"WI"
"2489","Wisconsin",68016,47,43,88,"B-",384,49.4,48.8,10,"WI"
"2490","Wisconsin",68415,49,43,117,"B",797,49.4,48.8,10,"WI"
"2491","Wisconsin",72665,54,44,14,"C",2475,49.4,48.8,10,"WI"
"2492","Wisconsin",68394,49,45,138,"B",797,49.4,48.8,10,"WI"
"2493","Wisconsin",68455,51,43,75,"B",797,49.4,48.8,10,"WI"
"2494","Wisconsin",67630,46.3,45.37,111,"B/C",700,49.4,48.8,10,"WI"
"2495","Wisconsin",69427,50,43,61,"B",769,49.4,48.8,10,"WI"
"2496","Wisconsin",72502,50.6,48.7,4,"A",781,49.4,48.8,10,"WI"
"2497","Wisconsin",68454,51,42,76,"B",797,49.4,48.8,10,"WI"
"2498","Wisconsin",68406,50,40,126,"B",797,49.4,48.8,10,"WI"
"2499","Wisconsin",68453,52,42,77,"B",797,49.4,48.8,10,"WI"
"2500","Wisconsin",68570,51,42,65,"B",799,49.4,48.8,10,"WI"
"2501","Wisconsin",68391,50,44,141,"B",797,49.4,48.8,10,"WI"
"2502","Wisconsin",68429,52,41,102,"B",797,49.4,48.8,10,"WI"
"2503","Wisconsin",66831,48,44,144,"B-",231,49.4,48.8,10,"WI"
"2504","Wisconsin",68420,48,44,112,"B",797,49.4,48.8,10,"WI"
"2505","Wisconsin",68411,50,41,121,"B",797,49.4,48.8,10,"WI"
"2506","Wisconsin",68037,55.17,42.56,90,"B",750,49.4,48.8,10,"WI"
"2507","Wisconsin",67804,49,44,170,"B",740,49.4,48.8,10,"WI"
"2508","Wisconsin",70711,51,41,30,"B/C",688,49.4,48.8,10,"WI"
"2509","Wisconsin",72812,54,44,14,"C",2814,49.4,48.8,10,"WI"
"2510","Wisconsin",71244,55,42,45,"C",4565,49.4,48.8,10,"WI"
"2511","Wisconsin",67970,49,43,99,"B+",734,49.4,48.8,10,"WI"
"2512","Wisconsin",68290,52,43,74,"B",811,49.4,48.8,10,"WI"
"2513","Wisconsin",71948,51,43,21,"B+",647,49.4,48.8,10,"WI"
"2514","Wisconsin",70014,47.7,44.9,42,"A-",1189,49.4,48.8,10,"WI"
"2515","Wisconsin",68373,48,43,159,"B",797,49.4,48.8,10,"WI"
"2516","Wisconsin",67092,48,42,116,"B-",601,49.4,48.8,10,"WI"
"2517","Wisconsin",68438,50,42,93,"B",797,49.4,48.8,10,"WI"
"2518","Wisconsin",72752,53,40,24,"B/C",691,49.4,48.8,10,"WI"
"2519","Wisconsin",68408,50,40,124,"B",797,49.4,48.8,10,"WI"
"2520","Wisconsin",68340,50,42,66,"A",853,49.4,48.8,10,"WI"
"2521","Wisconsin",68116,47,47,93,"B/C",400,49.4,48.8,10,"WI"
"2522","Wisconsin",70349,48.26,48.94,94,"C",1913,49.4,48.8,10,"WI"
"2523","Wisconsin",69686,51,42,46,"B-",571,49.4,48.8,10,"WI"
"2524","Wisconsin",68444,50,43,86,"B",797,49.4,48.8,10,"WI"
"2525","Wisconsin",68374,49,43,158,"B",797,49.4,48.8,10,"WI"
"2526","Wisconsin",68407,51,40,125,"B",797,49.4,48.8,10,"WI"
"2527","Wisconsin",68372,48,44,160,"B",797,49.4,48.8,10,"WI"
"2528","Wisconsin",72615,53.8,40.5,12,"B",1002,49.4,48.8,10,"WI"
"2529","Wisconsin",69522,51,42,57,"B",800,49.4,48.8,10,"WI"
"2530","Wisconsin",68360,49,43,173,"B",797,49.4,48.8,10,"WI"
"2531","Wisconsin",68384,48,45,148,"B",797,49.4,48.8,10,"WI"
"2532","Wisconsin",68000,50,45,91,"A/B",694,49.4,48.8,10,"WI"
"2533","Wisconsin",68456,53,42,73,"B",819,49.4,48.8,10,"WI"
"2534","Wisconsin",68423,50,43,108,"B",797,49.4,48.8,10,"WI"
"2535","Wisconsin",68437,50,43,94,"B",797,49.4,48.8,10,"WI"
"2536","Wisconsin",71109,54,43,47,"C",4425,49.4,48.8,10,"WI"
"2537","Wisconsin",66932,44.6,45.5,133,"A-",1021,49.4,48.8,10,"WI"
"2538","Wisconsin",68368,48,44,164,"B",797,49.4,48.8,10,"WI"
"2539","Wisconsin",68209,49,44,74,"B-",925,49.4,48.8,10,"WI"
"2540","Wisconsin",68428,51,42,103,"B",797,49.4,48.8,10,"WI"
"2541","Wisconsin",68389,49,45,143,"B",797,49.4,48.8,10,"WI"
"2542","Wisconsin",72630,50,42,3,"B-",450,49.4,48.8,10,"WI"
"2543","Wisconsin",68388,49,44,144,"B",797,49.4,48.8,10,"WI"
"2544","Wisconsin",70974,54,44,49,"C",4397,49.4,48.8,10,"WI"
"2545","Wisconsin",68347,47,45,186,"B",797,49.4,48.8,10,"WI"
"2546","Wisconsin",68434,51,42,97,"B",797,49.4,48.8,10,"WI"
"2547","Wisconsin",68397,49,45,135,"B",797,49.4,48.8,10,"WI"
"2548","Wisconsin",68089,49,43,88,"B",788,49.4,48.8,10,"WI"
"2549","Wisconsin",68432,51,41,99,"B",797,49.4,48.8,10,"WI"
"2550","Wisconsin",70449,51.66,45.82,148,"C",813,49.4,48.8,10,"WI"
"2551","Wisconsin",68357,48,43,176,"B",797,49.4,48.8,10,"WI"
"2552","Wisconsin",68448,50,44,82,"B",797,49.4,48.8,10,"WI"
"2553","Wisconsin",68410,50,41,122,"B",797,49.4,48.8,10,"WI"
"2554","Wisconsin",68426,51,42,105,"B",797,49.4,48.8,10,"WI"
"2555","Wisconsin",68416,48,45,116,"B",797,49.4,48.8,10,"WI"
"2556","Wisconsin",68352,49,42,181,"B",797,49.4,48.8,10,"WI"
"2557","Wisconsin",68471,52,42,71,"B",810,49.4,48.8,10,"WI"
"2558","Wisconsin",68378,49,44,154,"B",797,49.4,48.8,10,"WI"
"2559","Wisconsin",71469,55,43,43,"C",4511,49.4,48.8,10,"WI"
"2560","Wisconsin",68409,50,41,123,"B",797,49.4,48.8,10,"WI"
"2561","Wisconsin",69445,50,43,60,"B",774,49.4,48.8,10,"WI"
"2562","Wisconsin",68354,48,43,179,"B",797,49.4,48.8,10,"WI"
"2563","Wisconsin",71380,51,45,21,"B-",663,49.4,48.8,10,"WI"
"2564","Wisconsin",70738,51,41,26,"A+",789,49.4,48.8,10,"WI"
"2565","Wisconsin",69996,52,44,44,"A",727,49.4,48.8,10,"WI"
"2566","Wisconsin",68353,49,43,180,"B",797,49.4,48.8,10,"WI"
"2567","Wisconsin",70025,48,46,41,"B+",500,49.4,48.8,10,"WI"
"2568","Wisconsin",66897,49,38,148,"A+",655,49.4,48.8,10,"WI"
"2569","Wisconsin",68348,47,45,185,"B",797,49.4,48.8,10,"WI"
"2570","Wisconsin",68400,50,44,132,"B",797,49.4,48.8,10,"WI"
"2571","Wisconsin",68382,49,44,150,"B",797,49.4,48.8,10,"WI"
"2572","Wisconsin",68371,48,44,161,"B",797,49.4,48.8,10,"WI"
"2573","Wisconsin",69426,50,43,62,"B",797,49.4,48.8,10,"WI"
"2574","Wisconsin",71296,51,46,21,"B+",1112,49.4,48.8,10,"WI"
"2575","Wisconsin",68490,51,44,69,"B",775,49.4,48.8,10,"WI"
"2576","Wisconsin",72426,54,44,17,"C",2509,49.4,48.8,10,"WI"
"2577","Wisconsin",72338,47.5,47.1,10,"A-",1082,49.4,48.8,10,"WI"
"2578","Wisconsin",68392,49,45,140,"B",797,49.4,48.8,10,"WI"
"2579","Wisconsin",70609,51,44,32,"B-",442,49.4,48.8,10,"WI"
"2580","Wisconsin",68419,47,45,113,"B",797,49.4,48.8,10,"WI"
"2581","Wisconsin",68366,49,43,166,"B",797,49.4,48.8,10,"WI"
"2582","Wisconsin",69414,50,43,63,"B",797,49.4,48.8,10,"WI"
"2583","Wisconsin",72481,52,41,8,"A+",1253,49.4,48.8,10,"WI"
"2584","Wisconsin",69403,51.43,44.78,58,"A-",823,49.4,48.8,10,"WI"
"2585","Wisconsin",68359,48,43,174,"B",797,49.4,48.8,10,"WI"
"2586","Wisconsin",72527,54,44,16,"C",2554,49.4,48.8,10,"WI"
"2587","Wisconsin",68399,50,44,133,"B",797,49.4,48.8,10,"WI"
"2588","Wisconsin",68381,49,44,151,"B",797,49.4,48.8,10,"WI"
"2589","Wisconsin",67696,50,43,109,"B",809,49.4,48.8,10,"WI"
"2590","Wisconsin",71524,52,44,18,"B-",447,49.4,48.8,10,"WI"
"2591","Wisconsin",68367,48,44,165,"B",797,49.4,48.8,10,"WI"
"2592","Wisconsin",66715,45,45,158,"B-",382,49.4,48.8,10,"WI"
"2593","Wisconsin",68375,49,43,157,"B",797,49.4,48.8,10,"WI"
"2594","Wisconsin",72090,55,43,34,"C",4531,49.4,48.8,10,"WI"
"2595","Wisconsin",71980,55,43,37,"C",4466,49.4,48.8,10,"WI"
"2596","Wisconsin",69632,45.2,44.4,136,"B/C",825,49.4,48.8,10,"WI"
"2597","Wisconsin",71628,48,44,17,"A",1037,49.4,48.8,10,"WI"
"2598","Wisconsin",70297,52.94,44.06,63,"C",3806,49.4,48.8,10,"WI"
"2599","Wisconsin",68355,47,44,178,"B",797,49.4,48.8,10,"WI"
"2600","Wisconsin",71183,55,43,46,"C",4513,49.4,48.8,10,"WI"
"2601","Wisconsin",68495,50,44,62,"B+",978,49.4,48.8,10,"WI"
"2602","Wisconsin",66909,45,36,142,"B/C",846,49.4,48.8,10,"WI"
"2603","Wisconsin",71302,55,43,44,"C",4571,49.4,48.8,10,"WI"
"2604","Wisconsin",71975,53,44,14,"B-",664,49.4,48.8,10,"WI"
"2605","Wisconsin",68385,48,45,147,"B",797,49.4,48.8,10,"WI"
"2606","Wisconsin",70740,52,45,28,"B-",577,49.4,48.8,10,"WI"
"2607","Wisconsin",69404,50,42,64,"B",816,49.4,48.8,10,"WI"
"2608","Wisconsin",68403,50,42,129,"B",797,49.4,48.8,10,"WI"
"2609","Wisconsin",68404,51,41,128,"B",797,49.4,48.8,10,"WI"
"2610","Wisconsin",68358,48,42,175,"B",797,49.4,48.8,10,"WI"
"2611","Wisconsin",68349,47,44,184,"B",797,49.4,48.8,10,"WI"
"2612","Wisconsin",68452,52,42,78,"B",797,49.4,48.8,10,"WI"
"2613","Wisconsin",71767,55,43,39,"C",4528,49.4,48.8,10,"WI"
"2614","Wisconsin",68449,51,43,81,"B",797,49.4,48.8,10,"WI"
"2615","Wisconsin",66507,48,38,177,"B/C",875,49.4,48.8,10,"WI"
"2616","Wisconsin",68421,49,44,111,"B",797,49.4,48.8,10,"WI"
"2617","Wisconsin",70128,48,43,41,"B/C",663,49.4,48.8,10,"WI"
"2618","Wisconsin",68450,50,43,80,"B",797,49.4,48.8,10,"WI"
"2619","Wisconsin",68531,51,43,66,"B",791,49.4,48.8,10,"WI"
"2620","Wisconsin",68442,50,43,89,"B",797,49.4,48.8,10,"WI"
"2621","Wisconsin",70646,46,41,34,"A/B",700,49.4,48.8,10,"WI"
"2622","Wisconsin",68499,53.09,44.72,63,"B",1000,49.4,48.8,10,"WI"
"2623","Wisconsin",68496,50,44,68,"B",763,49.4,48.8,10,"WI"
"2624","Wisconsin",68350,47,44,183,"B",797,49.4,48.8,10,"WI"
"2625","Wisconsin",68369,48,44,163,"B",797,49.4,48.8,10,"WI"
"2626","Wisconsin",67813,48,43,102,"B-",392,49.4,48.8,10,"WI"
"2627","Wisconsin",68390,49,45,142,"B",797,49.4,48.8,10,"WI"
"2628","Wisconsin",68488,52,42,70,"B",797,49.4,48.8,10,"WI"
"2629","Wisconsin",71095,47.3,45.4,23,"A-",1043,49.4,48.8,10,"WI"
"2630","Wisconsin",72075,57,40,14,"A+",906,49.4,48.8,10,"WI"
"2631","Wisconsin",68435,51,43,96,"B",797,49.4,48.8,10,"WI"
"2632","Wisconsin",68325,53.45,39.99,74,"B/C",700,49.4,48.8,10,"WI"
"2633","Wisconsin",71384,55,43,43,"C",4575,49.4,48.8,10,"WI"
"2634","Wisconsin",68441,50,43,90,"B",797,49.4,48.8,10,"WI"
"2635","Wisconsin",68386,48,45,146,"B",797,49.4,48.8,10,"WI"
"2636","Wisconsin",71552,50,45,20,"B/C",400,49.4,48.8,10,"WI"
"2637","Wisconsin",68393,48,45,139,"B",797,49.4,48.8,10,"WI"
"2638","Wisconsin",68401,50,44,131,"B",797,49.4,48.8,10,"WI"
"2639","Wisconsin",68433,51,41,98,"B",797,49.4,48.8,10,"WI"
"2640","Wisconsin",68402,51,43,130,"B",797,49.4,48.8,10,"WI"
"2641","Wisconsin",68383,49,44,149,"B",797,49.4,48.8,10,"WI"
"2642","Wisconsin",67945,53,42,96,"B/C",200,49.4,48.8,10,"WI"
"2643","Wisconsin",68351,49,43,182,"B",797,49.4,48.8,10,"WI"
"2644","Wisconsin",68451,51,42,79,"B",797,49.4,48.8,10,"WI"
"2645","Wisconsin",66252,49,45,184,"A/B",811,49.4,48.8,10,"WI"
"2646","Wisconsin",66886,52,44,142,"A/B",805,49.4,48.8,10,"WI"
"2647","Wisconsin",68380,49,44,152,"B",797,49.4,48.8,10,"WI"
"2648","Wisconsin",68427,50,42,104,"B",797,49.4,48.8,10,"WI"
"2649","Wisconsin",72576,51,47,5,"B-",789,49.4,48.8,10,"WI"
"2650","Wisconsin",70763,51,44,32,"B",1067,49.4,48.8,10,"WI"
"2651","Wisconsin",68202,45.4,46.2,81,"A-",1011,49.4,48.8,10,"WI"
"2652","Wisconsin",69471,51,42,59,"B",809,49.4,48.8,10,"WI"
"2653","Wyoming",72242,31,68,33,"C",739,26.6,69.9,3,"WY"
"2654","Wyoming",72424,33,65,17,"C",378,26.6,69.9,3,"WY"
"2655","Wyoming",72345,33,66,18,"C",394,26.6,69.9,3,"WY"
"2656","Wyoming",70447,21.48,78.28,148,"C",98,26.6,69.9,3,"WY"
"2657","Wyoming",71013,36,63,48,"C",416,26.6,69.9,3,"WY"
"2658","Wyoming",71382,33,66,43,"C",558,26.6,69.9,3,"WY"
"2659","Wyoming",72334,31,59,26,"C/D",614,26.6,69.9,3,"WY"
"2660","Wyoming",71765,30,68,39,"C",616,26.6,69.9,3,"WY"
"2661","Wyoming",71242,33,66,45,"C",531,26.6,69.9,3,"WY"
"2662","Wyoming",70975,35,63,49,"C",409,26.6,69.9,3,"WY"
"2663","Wyoming",71300,33,66,44,"C",553,26.6,69.9,3,"WY"
"2664","Wyoming",71181,34,64,46,"C",499,26.6,69.9,3,"WY"
"2665","Wyoming",72088,32,66,34,"C",713,26.6,69.9,3,"WY"
"2666","Wyoming",71569,32,67,41,"C",597,26.6,69.9,3,"WY"
"2667","Wyoming",71826,31,67,38,"C",638,26.6,69.9,3,"WY"
"2668","Wyoming",71893,31,67,38,"C",649,26.6,69.9,3,"WY"
"2669","Wyoming",72525,34,65,16,"C",361,26.6,69.9,3,"WY"
"2670","Wyoming",71978,31,67,36,"C",654,26.6,69.9,3,"WY"
"2671","Wyoming",71467,32,66,42,"C",579,26.6,69.9,3,"WY"
"2672","Wyoming",71682,31,67,40,"C",605,26.6,69.9,3,"WY"
"2673","Wyoming",70347,26.51,72.68,94,"C",211,26.6,69.9,3,"WY"
"2674","Wyoming",70295,32.8,65.2,63,"C",236,26.6,69.9,3,"WY"
"2675","Wyoming",70397,27.77,69.64,125,"C",246,26.6,69.9,3,"WY"
"2676","Wyoming",71107,36,63,48,"C",450,26.6,69.9,3,"WY"
"2677","Wyoming",72810,33,66,14,"C",367,26.6,69.9,3,"WY"
"2678","Wyoming",72663,33,66,14,"C",330,26.6,69.9,3,"WY"
