"","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","two_year_recid","compas_decile_score","id"
"5970",2,0,20,1,0,1,1,1,4,9111
"5971",1,0,31,0,0,11,1,1,7,9112
"5972",1,0,58,0,0,7,1,1,7,9115
"5973",3,0,50,0,0,2,0,0,1,9116
"5974",2,0,26,0,1,11,1,1,7,9119
"5975",2,0,20,1,0,1,1,0,6,9120
"5976",1,0,39,0,0,1,1,0,1,9123
"5977",1,0,51,0,0,1,0,1,2,9125
"5978",2,0,30,0,0,2,0,0,2,9126
"5979",6,0,39,0,0,0,0,0,1,9127
"5980",1,0,26,1,0,9,1,1,9,9128
"5981",2,0,26,0,0,2,1,0,6,9129
"5982",2,0,35,1,0,13,1,1,9,9130
"5983",6,0,20,0,0,0,0,0,5,9131
"5984",1,1,51,0,0,7,1,0,5,9132
"5985",1,1,26,0,0,0,1,0,5,9133
"5986",2,0,26,0,0,5,1,0,4,9136
"5987",1,0,20,0,0,0,1,0,2,9143
"5988",2,0,28,0,0,0,1,1,3,9144
"5989",2,0,23,0,1,1,0,1,2,9145
"5990",2,1,21,0,0,0,0,0,5,9146
"5991",6,0,25,0,0,0,1,1,9,9147
"5992",1,0,30,0,0,0,1,0,3,9148
"5993",1,0,21,0,2,2,1,1,9,9150
"5994",1,0,20,1,0,1,1,1,7,9155
"5995",1,0,24,0,0,5,1,1,6,9156
"5996",2,0,35,0,0,22,1,1,10,9157
"5997",6,1,27,0,0,0,1,1,3,9158
"5998",1,0,50,0,0,2,1,1,2,9159
"5999",2,0,25,0,0,5,0,0,9,9160
"6000",1,1,48,0,0,1,1,0,9,9161
"6001",2,0,31,1,1,12,0,1,8,9163
"6002",2,0,26,0,0,0,1,0,9,9165
"6003",2,0,22,0,0,0,1,0,4,9166
"6004",2,0,29,0,0,0,1,0,3,9167
"6005",6,0,33,0,0,2,1,1,1,9169
"6006",1,0,52,0,0,1,1,0,1,9170
"6007",3,0,37,0,0,0,0,1,1,9171
"6008",2,0,21,0,0,0,1,0,7,9172
"6009",1,0,21,0,0,1,1,0,8,9173
"6010",1,1,20,0,0,0,1,1,8,9174
"6011",3,0,43,0,0,1,0,1,1,9175
"6012",1,0,30,0,0,1,1,1,1,9176
"6013",2,1,33,0,0,3,0,1,4,9178
"6014",2,0,24,0,0,3,1,0,7,9180
"6015",3,1,52,0,0,0,0,1,1,9181
"6016",2,1,30,0,0,11,1,1,7,9182
"6017",1,1,30,0,0,0,0,0,2,9183
"6018",2,0,47,0,0,13,1,1,2,9185
"6019",2,0,41,0,1,9,0,0,9,9186
"6020",3,0,21,1,0,4,1,1,10,9187
"6021",3,0,53,0,0,1,1,0,1,9188
"6022",1,0,48,0,0,6,1,0,2,9189
"6023",2,0,52,0,0,2,1,1,9,9191
"6024",2,1,34,0,0,1,0,0,1,9192
"6025",1,0,35,0,0,0,1,1,3,9196
"6026",6,0,25,0,0,1,1,1,4,9197
"6027",6,0,39,0,0,1,1,0,4,9200
"6028",2,0,24,0,0,1,1,1,2,9201
"6029",1,1,48,0,0,17,1,0,8,9202
"6030",3,0,31,0,0,1,1,0,7,9203
"6031",3,0,26,0,0,0,0,0,2,9205
"6032",2,0,43,0,0,3,1,1,8,9206
"6033",2,0,25,0,0,1,0,0,2,9207
"6034",2,0,34,0,1,20,1,1,9,9208
"6035",2,0,25,0,0,2,1,1,4,9209
"6036",3,0,24,1,0,4,1,1,6,9210
"6037",1,0,56,0,0,6,1,0,1,9212
"6038",2,0,23,0,0,0,1,0,4,9214
"6039",1,0,21,0,0,0,0,0,4,9215
"6040",1,0,66,0,0,0,0,0,1,9216
"6041",2,0,28,0,0,7,0,0,7,9219
"6042",1,0,29,0,0,0,0,0,1,9220
"6043",1,0,22,0,0,3,1,1,7,9221
"6044",1,0,39,0,0,0,1,0,1,9224
"6045",2,0,33,0,0,9,0,1,8,9225
"6046",1,0,29,0,0,2,1,1,1,9226
"6047",1,0,31,0,0,1,1,0,2,9227
"6048",2,0,22,0,0,0,0,0,8,9229
"6049",1,1,22,0,0,0,0,0,5,9230
"6050",1,0,35,0,0,3,1,0,4,9231
"6051",1,0,29,0,0,3,1,1,4,9232
"6052",2,1,37,0,0,0,1,0,5,9233
"6053",2,1,30,0,0,0,1,0,2,9234
"6054",1,0,56,0,0,1,1,0,1,9235
"6055",2,1,34,0,0,0,1,0,1,9238
"6056",2,0,23,0,0,1,1,1,4,9239
"6057",2,0,27,1,0,1,1,1,5,9240
"6058",1,0,43,0,0,2,1,0,1,9241
"6059",1,0,38,0,0,0,1,0,1,9242
"6060",1,0,39,0,0,3,1,0,3,9243
"6061",2,0,24,0,0,1,1,1,3,9244
"6062",2,0,26,0,0,2,0,0,3,9245
"6063",1,1,55,0,0,0,0,0,1,9246
"6064",2,0,35,0,0,1,1,1,6,9247
"6065",2,0,61,0,0,25,1,0,7,9248
"6066",6,0,33,0,0,0,0,0,1,9249
"6067",1,0,40,0,0,4,1,0,7,9253
"6068",2,0,33,0,0,3,1,0,2,9254
"6069",1,0,26,0,0,0,1,1,6,9255
"6070",1,0,32,0,1,15,1,1,9,9256
"6071",2,0,28,0,0,0,1,0,2,9257
"6072",1,0,45,0,0,0,0,0,1,9258
"6073",1,0,30,0,0,0,1,1,9,9259
"6074",1,1,57,0,0,4,1,0,2,9260
"6075",2,0,26,0,0,3,1,1,7,9261
"6076",2,0,35,0,0,1,1,0,8,9262
"6077",3,0,54,0,0,0,1,0,1,9264
"6078",2,1,29,0,0,0,1,0,5,9266
"6079",1,1,40,0,0,0,0,0,2,9267
"6080",1,0,28,0,0,1,1,1,2,9268
"6081",2,1,25,0,0,0,0,0,2,9269
"6082",2,0,44,0,0,3,0,0,6,9270
"6083",1,0,48,0,0,1,0,0,1,9271
"6084",1,1,59,0,0,1,1,0,1,9272
"6085",1,0,23,0,0,4,1,1,4,9273
"6086",2,0,29,0,0,0,1,0,2,9275
"6087",1,0,56,0,0,0,0,0,1,9276
"6088",2,1,27,0,0,0,0,0,3,9277
"6089",1,1,29,0,0,0,0,0,7,9279
"6090",1,1,34,0,0,4,0,0,4,9280
"6091",2,1,22,0,0,0,1,0,7,9282
"6092",1,0,40,0,0,5,1,1,1,9283
"6093",1,0,31,0,0,0,1,0,1,9284
"6094",2,0,47,0,0,3,1,0,2,9285
"6095",2,0,24,0,0,8,1,1,7,9287
"6096",1,1,20,0,0,1,1,0,4,9288
"6097",2,0,39,0,0,4,1,0,9,9292
"6098",2,0,29,0,0,10,1,1,6,9293
"6099",3,0,30,0,0,2,1,0,2,9295
"6100",2,1,26,0,0,4,1,1,9,9296
"6101",2,0,61,0,0,2,0,0,8,9297
"6102",3,0,37,0,0,3,0,0,4,9298
"6103",6,0,38,0,0,1,1,1,1,9299
"6104",1,0,24,0,0,2,1,1,5,9300
"6105",2,0,30,0,0,0,0,0,9,9303
"6106",2,0,20,0,0,0,0,1,5,9306
"6107",2,0,56,0,0,22,1,1,9,9307
"6108",1,1,50,0,0,3,1,1,3,9308
"6109",6,0,47,0,0,0,1,0,1,9309
"6110",1,0,56,0,0,5,1,0,1,9310
"6111",3,1,58,0,0,1,1,0,5,9311
"6112",2,0,30,0,0,10,1,1,6,9318
"6113",2,0,28,0,0,12,0,1,6,9319
"6114",2,0,59,0,0,1,0,0,1,9320
"6115",2,0,20,1,0,1,1,1,10,9322
"6116",1,0,23,0,1,4,0,1,9,9323
"6117",1,1,28,0,0,2,1,1,6,9324
"6118",3,0,50,0,0,3,1,1,9,9325
"6119",1,0,35,0,0,3,0,1,5,9326
"6120",2,0,22,0,0,1,1,1,9,9327
"6121",3,1,41,0,0,0,1,0,1,9328
"6122",2,0,22,0,0,0,1,0,7,9332
"6123",2,0,46,0,0,3,0,1,6,9334
"6124",2,0,61,0,0,8,1,1,2,9335
"6125",2,0,26,0,0,5,1,0,4,9336
"6126",1,0,44,0,0,1,1,0,5,9337
"6127",2,1,34,0,0,0,0,1,1,9338
"6128",1,0,29,0,0,1,1,1,2,9339
"6129",3,0,20,0,0,1,1,1,10,9341
"6130",2,0,29,0,0,8,0,0,9,9343
"6131",2,0,48,0,0,5,1,1,4,9344
"6132",2,1,31,0,0,0,0,0,6,9346
"6133",1,0,21,0,0,2,1,0,6,9348
"6134",1,0,34,0,0,4,1,0,5,9350
"6135",2,0,54,0,0,21,1,0,6,9351
"6136",1,0,20,0,4,4,1,0,10,9352
"6137",1,0,31,0,0,1,1,1,3,9353
"6138",1,0,22,0,0,0,0,0,4,9354
"6139",2,0,36,0,0,6,0,0,4,9357
"6140",2,0,34,3,1,9,1,1,7,9358
"6141",1,0,36,0,0,3,0,0,1,9359
"6142",2,0,32,0,0,3,1,1,8,9363
"6143",2,0,50,0,0,15,0,0,8,9364
"6144",5,0,47,4,0,22,1,1,10,9365
"6145",6,1,49,0,0,0,0,0,1,9366
"6146",2,1,25,0,0,7,1,1,9,9367
"6147",2,0,31,0,0,1,0,0,4,9369
"6148",2,0,49,0,0,10,1,1,3,9370
"6149",2,0,21,1,0,2,1,0,9,9372
"6150",2,1,26,0,0,5,1,1,7,9375
"6151",6,0,29,0,0,0,1,0,2,9376
"6152",3,0,61,0,0,0,1,0,1,9377
"6153",1,1,25,0,0,2,1,1,9,9378
"6154",6,1,26,0,0,1,1,0,2,9379
"6155",1,0,38,0,0,5,1,0,4,9380
"6156",1,0,35,0,0,2,0,0,1,9381
"6157",2,0,50,0,0,10,1,0,5,9383
"6158",6,0,55,0,0,8,1,1,1,9385
"6159",2,0,32,0,0,4,1,1,4,9386
"6160",1,0,29,0,0,1,1,0,2,9387
"6161",1,0,46,0,0,0,1,0,1,9388
"6162",1,0,53,0,0,1,0,0,5,9392
"6163",1,1,27,0,0,1,1,1,5,9393
"6164",1,0,29,0,0,4,1,0,8,9394
"6165",6,0,26,0,0,0,1,1,1,9397
"6166",2,0,23,0,0,3,0,1,2,9398
"6167",3,0,43,0,0,3,0,1,3,9399
"6168",1,0,24,0,0,1,0,0,2,9401
"6169",2,0,33,0,0,18,1,1,10,9402
"6170",2,0,32,0,0,1,0,1,6,9404
"6171",2,1,38,0,0,7,1,1,10,9405
"6172",2,0,40,0,0,20,1,0,7,9407
"6173",6,1,55,0,0,5,1,1,1,9408
"6174",2,1,36,0,0,1,0,0,1,9412
"6175",2,0,34,0,0,16,1,1,9,9413
"6176",1,0,41,0,0,1,0,1,2,9414
"6177",1,0,57,0,0,7,1,0,1,9415
"6178",2,0,26,0,0,1,1,0,5,9416
"6179",1,0,39,0,0,2,1,1,6,9417
"6180",2,0,45,0,0,0,1,1,3,9419
"6181",2,0,26,0,0,2,1,0,3,9420
"6182",1,1,48,0,0,0,1,0,1,9425
"6183",1,0,52,0,0,7,0,0,2,9428
"6184",3,0,22,0,0,2,1,1,3,9429
"6185",2,1,43,0,0,0,0,0,1,9433
"6186",2,0,35,0,0,2,1,0,1,9434
"6187",1,0,24,0,0,3,1,0,5,9435
"6188",2,0,27,0,0,11,1,1,7,9436
"6189",3,0,23,0,1,2,1,0,9,9437
"6190",2,0,56,0,0,28,1,0,7,9438
"6191",2,0,28,0,0,2,1,1,6,9439
"6192",2,0,21,0,0,0,1,0,5,9440
"6193",2,0,33,0,0,5,0,1,9,9441
"6194",2,0,25,0,0,1,1,1,8,9442
"6195",2,0,36,0,2,17,1,1,8,9443
"6196",1,1,25,0,0,0,1,0,5,9444
"6197",6,0,31,0,0,3,1,0,6,9446
"6198",1,0,46,0,0,0,0,0,5,9448
"6199",2,1,24,0,0,0,1,0,7,9450
"6200",2,0,28,0,0,4,1,1,7,9451
"6201",2,0,28,0,0,12,0,1,7,9452
"6202",2,0,23,0,0,0,0,1,3,9458
"6203",6,0,24,0,0,0,0,0,3,9459
"6204",3,0,40,0,0,0,0,0,3,9460
"6205",3,0,36,0,0,1,0,0,2,9461
"6206",1,0,50,0,0,1,0,1,6,9462
"6207",3,0,33,0,0,1,0,0,1,9463
"6208",1,0,24,0,0,0,0,0,2,9464
"6209",2,1,55,0,0,2,1,0,1,9465
"6210",2,0,22,0,0,0,1,1,7,9467
"6211",2,0,38,0,0,14,1,0,7,9473
"6212",2,0,31,0,0,1,1,0,1,9475
"6213",2,1,30,0,0,3,1,0,2,9476
"6214",1,0,52,0,0,1,1,0,1,9479
"6215",2,0,37,0,0,16,1,1,8,9483
"6216",1,1,41,0,0,1,0,0,2,9484
"6217",2,0,20,0,0,0,1,1,5,9486
"6218",1,0,21,0,0,0,0,1,4,9488
"6219",1,0,22,0,0,1,0,0,5,9491
"6220",2,0,38,0,0,7,0,0,6,9492
"6221",2,0,31,0,0,0,1,0,5,9493
"6222",1,0,28,0,0,0,1,0,7,9494
"6223",3,0,21,0,1,2,1,1,7,9495
"6224",2,0,39,0,0,1,1,0,8,9497
"6225",2,0,34,0,0,22,1,1,7,9499
"6226",1,0,32,0,1,2,1,0,2,9500
"6227",3,0,45,0,0,0,0,0,1,9501
"6228",2,0,36,0,0,7,0,0,5,9504
"6229",2,0,24,0,0,0,0,1,9,9506
"6230",2,0,27,0,0,9,1,1,7,9509
"6231",3,0,30,0,0,0,1,0,1,9511
"6232",2,0,61,0,0,8,0,0,6,9512
"6233",2,0,43,0,0,2,1,0,1,9513
"6234",2,0,26,0,0,1,1,0,4,9515
"6235",2,0,32,0,3,7,1,0,2,9516
"6236",1,1,57,0,0,2,1,0,1,9517
"6237",1,1,40,0,0,0,0,0,1,9518
"6238",1,0,33,0,0,6,1,1,6,9519
"6239",2,0,30,0,0,2,1,1,5,9523
"6240",1,0,29,0,0,1,0,0,10,9524
"6241",1,1,21,0,0,1,1,0,8,9526
"6242",2,0,36,0,0,2,0,0,2,9527
"6243",2,0,59,0,0,17,1,0,4,9528
"6244",2,0,35,0,0,6,1,1,8,9529
"6245",3,0,49,0,0,0,0,0,2,9530
"6246",3,0,26,0,0,5,1,1,9,9531
"6247",2,0,21,0,1,2,1,1,5,9532
"6248",2,0,49,0,0,29,1,1,6,9534
"6249",3,0,23,0,0,1,1,0,10,9535
"6250",2,1,37,0,0,23,0,1,8,9536
"6251",3,0,33,0,0,0,0,0,2,9537
"6252",2,0,20,1,0,1,1,1,3,9538
"6253",1,0,28,0,0,1,1,0,10,9539
"6254",2,0,29,0,0,3,1,1,2,9540
"6255",2,0,25,0,0,1,1,1,5,9541
"6256",2,0,20,0,0,2,1,1,8,9542
"6257",1,0,30,0,0,3,0,1,9,9544
"6258",2,0,55,0,0,5,1,0,4,9545
"6259",1,0,26,0,0,0,0,0,4,9547
"6260",1,1,52,0,0,6,1,0,1,9548
"6261",2,0,52,0,0,16,1,1,8,9550
"6262",3,0,27,0,0,1,1,1,7,9552
"6263",1,0,60,0,0,2,0,0,2,9553
"6264",1,0,44,0,0,0,0,0,2,9554
"6265",3,0,30,0,0,1,1,0,2,9556
"6266",2,1,25,0,0,2,0,0,4,9557
"6267",1,1,20,0,0,4,1,1,8,9560
"6268",1,0,28,0,0,3,1,1,7,9561
"6269",2,0,39,0,0,3,0,0,4,9562
"6270",1,0,22,0,0,1,1,0,6,9563
"6271",1,0,24,0,0,1,1,1,8,9566
"6272",2,1,28,0,0,0,1,0,3,9567
"6273",2,0,35,0,0,10,1,1,6,9568
"6274",1,0,30,0,0,0,0,0,1,9569
"6275",2,0,22,0,0,0,1,1,3,9570
"6276",2,0,39,0,0,9,1,0,5,9574
"6277",6,1,46,0,0,1,1,0,1,9576
"6278",6,0,47,0,0,3,0,0,2,9577
"6279",2,0,26,0,0,5,0,0,7,9578
"6280",2,0,33,0,0,3,1,0,4,9579
"6281",2,1,23,0,0,0,1,0,3,9581
"6282",2,1,52,0,0,0,1,1,7,9584
"6283",2,1,22,0,0,0,0,1,5,9586
"6284",1,0,54,0,0,0,1,0,2,9588
"6285",2,0,50,0,0,2,0,0,6,9589
"6286",2,0,20,0,0,2,1,1,5,9591
"6287",1,0,25,0,0,1,1,0,3,9592
"6288",1,1,46,0,0,0,1,0,1,9593
"6289",2,0,26,0,0,1,1,1,10,9596
"6290",1,0,22,0,0,0,0,0,4,9597
"6291",1,0,38,1,0,10,1,1,4,9600
"6292",3,1,36,0,0,9,1,1,1,9601
"6293",2,1,34,0,0,5,1,1,2,9603
"6294",2,0,18,5,0,4,1,1,5,9604
"6295",1,1,26,0,0,3,1,1,6,9606
"6296",1,1,23,0,0,0,1,0,6,9608
"6297",3,1,32,0,0,8,0,1,5,9609
"6298",1,0,44,0,0,1,0,1,1,9612
"6299",1,0,53,0,0,9,1,1,4,9613
"6300",2,0,27,0,0,6,1,0,5,9616
"6301",2,0,27,0,0,4,1,1,4,9617
"6302",1,0,25,0,0,2,1,0,6,9618
"6303",1,0,48,0,0,18,1,1,6,9619
"6304",1,0,19,0,1,1,1,1,10,9620
"6305",1,0,53,0,0,0,1,0,2,9621
"6306",2,0,39,0,0,0,0,0,3,9624
"6307",6,0,37,0,0,2,1,1,4,9625
"6308",2,0,27,1,0,6,1,1,8,9626
"6309",1,1,29,0,0,1,1,1,4,9627
"6310",2,1,21,0,0,2,1,1,10,9628
"6311",2,1,24,0,0,7,1,0,9,9629
"6312",1,0,33,0,0,0,0,0,1,9630
"6313",1,1,24,0,0,1,0,0,4,9631
"6314",1,0,46,0,0,1,1,0,1,9632
"6315",3,0,32,0,0,7,1,0,7,9633
"6316",3,0,24,0,0,2,1,0,3,9634
"6317",1,1,38,0,0,0,1,0,1,9635
"6318",2,0,30,0,2,13,1,1,10,9636
"6319",2,0,26,0,2,27,0,1,9,9640
"6320",1,0,57,0,0,2,1,0,1,9641
"6321",1,0,43,0,0,0,1,0,1,9643
"6322",2,0,22,0,0,0,0,0,6,9644
"6323",1,0,26,0,0,1,0,0,4,9645
"6324",2,1,28,0,0,9,0,1,9,9646
"6325",1,0,51,0,0,3,1,0,4,9648
"6326",3,0,41,0,0,3,1,0,1,9651
"6327",1,0,24,0,0,1,1,0,7,9653
"6328",2,0,48,0,0,3,1,1,2,9654
"6329",1,0,26,0,0,0,0,1,3,9655
"6330",2,0,31,0,0,6,1,1,2,9656
"6331",2,0,27,1,2,6,0,0,10,9658
"6332",2,0,25,0,0,0,0,0,4,9659
"6333",1,0,56,0,0,3,0,0,3,9662
"6334",2,1,29,0,0,1,0,0,4,9663
"6335",1,1,30,0,0,3,1,1,3,9664
"6336",2,0,21,0,0,0,1,0,8,9666
"6337",1,0,22,0,0,1,1,1,4,9667
"6338",2,1,28,0,0,0,0,0,2,9668
"6339",2,0,35,0,0,2,1,0,1,9669
"6340",1,0,23,0,0,0,1,0,2,9670
"6341",2,0,48,0,0,4,1,0,8,9672
"6342",1,0,22,0,1,4,0,1,8,9674
"6343",2,0,37,0,0,2,1,0,9,9676
"6344",2,0,33,0,0,0,1,0,1,9677
"6345",2,0,23,0,0,5,1,1,7,9681
"6346",2,0,22,0,0,0,0,1,7,9685
"6347",2,0,24,0,0,0,1,0,4,9686
"6348",2,0,44,0,0,2,0,0,7,9687
"6349",2,0,26,0,0,4,0,0,4,9689
"6350",2,1,26,0,0,0,0,0,2,9690
"6351",2,0,29,0,0,2,1,0,6,9691
"6352",3,0,26,0,0,0,1,0,2,9693
"6353",1,0,30,0,0,1,0,0,1,9695
"6354",2,0,23,0,0,1,1,1,6,9698
"6355",6,0,42,0,0,1,1,0,2,9699
"6356",2,1,28,0,0,0,1,1,3,9703
"6357",2,0,20,0,0,0,1,0,3,9704
"6358",1,1,24,0,2,7,0,0,7,9706
"6359",6,1,36,0,1,6,1,1,7,9707
"6360",2,0,37,0,0,6,1,1,2,9708
"6361",2,1,21,0,0,1,1,0,9,9709
"6362",2,0,27,0,0,8,1,1,5,9710
"6363",2,0,26,0,0,2,1,1,4,9712
"6364",1,0,42,0,0,0,0,0,1,9713
"6365",2,0,23,0,0,8,1,1,10,9714
"6366",1,0,43,0,0,1,1,0,1,9715
"6367",1,1,55,0,0,0,0,0,1,9717
"6368",1,0,38,0,0,0,1,1,3,9720
"6369",1,0,24,0,0,1,1,1,6,9722
"6370",2,0,23,0,0,0,0,0,4,9723
"6371",2,1,64,0,0,0,1,0,1,9724
"6372",6,0,48,0,0,0,0,0,1,9725
"6373",2,0,32,0,1,11,1,1,5,9727
"6374",2,1,39,0,0,0,1,1,5,9729
"6375",1,0,30,0,0,0,0,0,2,9730
"6376",2,1,22,0,0,1,0,0,4,9731
"6377",2,0,20,0,0,2,1,1,6,9732
"6378",2,0,21,0,0,0,1,1,4,9733
"6379",1,0,24,0,0,0,1,0,4,9734
"6380",3,0,49,0,0,2,0,0,1,9735
"6381",1,0,50,0,0,2,1,0,1,9737
"6382",2,0,30,0,0,3,0,0,7,9738
"6383",2,0,51,0,0,12,1,1,8,9739
"6384",2,0,21,0,2,2,0,1,9,9740
"6385",2,0,21,1,0,1,1,1,10,9741
"6386",2,0,31,0,0,1,1,0,10,9743
"6387",2,0,23,0,0,2,0,1,7,9745
"6388",3,0,23,0,0,0,0,0,7,9746
"6389",2,0,32,0,0,4,1,1,4,9747
"6390",2,0,28,0,0,11,1,1,6,9748
"6391",1,0,50,1,0,16,1,1,10,9749
"6392",2,0,24,0,0,0,1,0,2,9750
"6393",2,1,19,0,0,1,1,1,4,9752
"6394",6,0,31,0,0,1,0,0,1,9753
"6395",2,0,29,0,0,3,1,1,4,9754
"6396",2,0,41,0,0,6,1,1,6,9755
"6397",2,0,28,0,0,4,0,1,3,9756
"6398",1,0,29,0,0,6,1,1,4,9758
"6399",1,0,49,0,0,0,1,0,5,9759
"6400",1,0,42,0,0,0,0,0,1,9767
"6401",2,0,38,0,0,4,0,0,2,9771
"6402",2,0,22,0,0,3,1,1,6,9773
"6403",1,0,46,0,0,0,0,1,2,9774
"6404",1,0,63,0,0,1,1,0,1,9776
"6405",2,0,38,0,0,0,1,1,3,9777
"6406",2,0,36,0,0,0,1,0,6,9778
"6407",2,1,27,0,1,10,0,1,7,9780
"6408",1,0,22,0,0,6,1,1,9,9781
"6409",2,0,29,0,0,11,0,0,10,9782
"6410",2,0,23,0,0,6,1,1,4,9783
"6411",2,0,39,0,0,2,0,0,2,9784
"6412",1,0,47,0,0,0,0,0,2,9785
"6413",2,0,26,0,0,7,1,1,10,9786
"6414",2,1,21,0,0,0,1,1,5,9787
"6415",2,0,55,0,0,12,1,0,8,9788
"6416",2,0,63,0,0,2,0,0,1,9789
"6417",2,0,27,0,0,2,1,1,2,9790
"6418",1,0,55,0,0,27,0,0,5,9791
"6419",1,0,57,0,0,21,0,1,1,9793
"6420",3,0,24,0,0,1,1,0,2,9795
"6421",6,0,54,0,0,2,0,1,2,9796
"6422",2,0,30,0,0,2,1,1,4,9797
"6423",2,0,26,0,1,3,0,0,6,9798
"6424",1,0,26,0,0,0,1,1,5,9799
"6425",1,0,37,0,0,1,0,0,2,9800
"6426",2,0,25,0,0,4,0,0,5,9801
"6427",2,0,34,0,0,0,1,0,1,9802
"6428",3,1,48,0,0,4,1,1,1,9804
"6429",2,0,25,1,1,2,1,1,7,9805
"6430",6,0,57,0,0,0,1,0,1,9806
"6431",1,0,46,0,0,2,1,0,5,9808
"6432",3,0,21,0,0,0,1,1,3,9809
"6433",2,0,32,0,0,8,1,0,9,9810
"6434",2,1,25,0,0,5,1,1,9,9811
"6435",2,0,35,0,0,4,1,1,8,9814
"6436",2,1,33,0,0,2,1,1,3,9815
"6437",2,0,26,0,0,2,1,1,5,9817
"6438",1,0,49,0,0,10,1,1,5,9818
"6439",2,0,29,0,0,2,0,0,4,9820
"6440",1,0,28,0,0,6,0,1,4,9822
"6441",2,0,53,0,0,20,1,0,5,9823
"6442",3,0,57,0,0,1,0,0,1,9824
"6443",2,0,29,0,1,3,1,1,10,9826
"6444",1,0,27,0,0,0,1,0,2,9827
"6445",1,0,48,0,0,0,1,0,2,9830
"6446",3,0,29,0,0,0,0,1,2,9831
"6447",1,0,25,0,0,1,0,1,4,9832
"6448",1,0,67,0,0,0,1,0,1,9833
"6449",2,0,29,0,0,2,0,0,5,9834
"6450",2,1,53,0,0,3,1,0,2,9835
"6451",1,0,23,0,0,1,1,0,5,9837
"6452",2,0,49,0,0,0,1,0,1,9838
"6453",1,1,44,0,0,0,0,0,1,9840
"6454",3,1,55,0,0,0,1,0,1,9842
"6455",2,0,26,1,0,10,1,1,8,9843
"6456",1,0,51,0,0,2,1,1,1,9844
"6457",2,0,46,0,0,0,0,0,1,9845
"6458",1,0,30,0,0,1,1,1,3,9846
"6459",2,1,48,0,0,0,1,1,6,9847
"6460",2,0,77,0,0,1,0,1,1,9851
"6461",2,0,21,0,2,2,1,1,10,9852
"6462",1,0,46,0,0,11,1,1,6,9853
"6463",2,0,54,0,0,4,1,1,3,9854
"6464",1,0,54,0,0,3,1,0,2,9855
"6465",2,0,26,0,0,15,1,0,9,9856
"6466",2,0,23,0,1,8,1,1,9,9857
"6467",3,0,27,0,0,1,1,0,2,9858
"6468",1,0,39,0,0,2,1,0,2,9861
"6469",3,0,35,0,0,13,1,0,7,9862
"6470",2,0,29,0,0,1,0,1,1,9864
"6471",2,0,30,1,0,9,0,1,4,9865
"6472",2,0,41,0,0,6,1,0,3,9867
"6473",2,0,32,0,0,1,0,0,10,9868
"6474",2,0,48,0,0,12,0,0,6,9869
"6475",1,0,39,0,0,2,1,0,6,9871
"6476",2,0,52,0,0,0,0,1,6,9872
"6477",2,0,31,0,1,3,1,1,1,9875
"6478",1,0,22,0,0,1,1,1,5,9877
"6479",2,0,56,0,0,4,0,1,3,9879
"6480",1,1,46,0,0,0,0,0,1,9880
"6481",1,1,52,0,0,23,1,1,7,9881
"6482",2,0,29,0,0,7,1,1,4,9883
"6483",2,1,22,0,0,0,1,0,7,9885
"6484",3,0,32,0,0,1,1,0,1,9886
"6485",2,0,39,0,0,8,1,0,4,9888
"6486",2,0,35,0,0,9,1,0,6,9889
"6487",2,0,26,0,0,1,0,0,1,9890
"6488",2,0,27,0,0,1,1,0,2,9891
"6489",2,0,27,0,0,5,1,1,10,9892
"6490",1,1,34,0,0,10,1,1,9,9894
"6491",2,0,47,0,0,21,1,1,9,9898
"6492",2,0,27,0,0,2,0,0,2,9899
"6493",3,0,27,0,0,6,1,0,6,9900
"6494",2,1,32,0,0,0,0,1,1,9902
"6495",3,0,28,0,0,8,0,1,8,9903
"6496",2,0,25,0,0,5,1,1,9,9904
"6497",1,0,22,0,0,2,0,1,5,9905
"6498",1,0,43,0,0,4,0,0,2,9906
"6499",2,0,52,0,0,7,1,1,9,9907
"6500",2,0,21,0,0,2,1,1,10,9908
"6501",2,0,28,0,1,11,1,1,9,9909
"6502",2,0,21,0,0,1,1,1,9,9910
"6503",3,0,26,0,0,0,1,0,6,9912
"6504",1,0,23,0,1,4,0,1,4,9914
"6505",3,0,39,0,0,3,0,0,1,9915
"6506",2,0,31,0,0,1,0,0,1,9917
"6507",1,0,34,0,0,1,0,0,5,9918
"6508",2,0,32,0,0,0,0,0,4,9919
"6509",1,1,50,0,0,0,0,1,3,9920
"6510",2,0,27,0,0,1,0,0,5,9921
"6511",2,1,26,0,1,4,1,0,3,9922
"6512",2,0,27,1,0,4,1,1,5,9923
"6513",1,0,29,0,0,0,1,1,3,9924
"6514",1,0,30,0,0,11,0,1,10,9926
"6515",2,0,58,0,0,0,0,0,1,9931
"6516",2,0,27,2,0,14,1,1,10,9933
"6517",2,0,28,0,0,5,1,1,5,9934
"6518",2,0,24,0,5,15,1,1,10,9935
"6519",2,0,45,0,0,1,1,1,1,9937
"6520",1,0,50,0,0,0,0,0,1,9939
"6521",2,1,30,0,0,15,1,1,9,9940
"6522",3,0,25,0,0,1,1,1,3,9941
"6523",3,0,46,0,0,0,1,0,1,9942
"6524",1,0,43,0,0,0,1,1,1,9944
"6525",1,0,24,0,0,0,1,1,2,9945
"6526",2,0,34,0,0,10,1,0,7,9948
